452,"JALATRANG, 45585",1040
453,"LEGOKHERANG, 45585",1040
454,"MANDAPAJAYA, 45585",1040
455,"PATALA, 45585",1040
456,"BANDORASA KULON, 45556",1041
457,"BANDORASA WETAN, 45556",1041
458,"BOJONG, 45556",1041
459,"CARACAS, 45556",1041
460,"CIBEUREUM, 45556",1041
461,"CILIMUS, 45556",1041
462,"KALIAREN, 45556",1041
463,"LINGGAINDAH, 45556",1041
464,"LINGGAMEKAR, 45556",1041
465,"LINGGARJATI, 45556",1041
466,"LINGGASANA, 45556",1041
467,"SAMPORA, 45556",1041
468,"SETIANEGARA, 45556",1041
469,"BENDA, 45582",1042
470,"CIKADUWETAN, 45582",1042
471,"CIKEUSAL, 45582",1042
472,"CILEUYA, 45582",1042
473,"CIMAHI, 45582",1042
474,"CIMULYA, 45582",1042
475,"GUNUNGSARI, 45582",1042
476,"KANANGA, 45582",1042
477,"MARGAMUKTI, 45582",1042
478,"MEKARJAYA, 45582",1042
479,"MULYAJAYA, 45582",1042
480,"SUKAJAYA, 45582",1042
481,"CIJEMIT, 45565",1043
482,"CINIRU, 45565",1043
483,"CIPEDES, 45565",1043
484,"GUNUNGMANIK, 45565",1043
485,"LONGKEWANG, 45565",1043
486,"MUNGKALDATAR, 45565",1043
487,"PAMUPUKAN, 45565",1043
488,"PINARA, 45565",1043
489,"RAMBATAN, 45565",1043
490,"CIMARANTEN, 45592",1044
491,"CIPICUNG, 45592",1044
492,"KAROYA, 45592",1044
493,"MEKARSARI, 45576",1044
494,"MUNCANGELA, 45592",1044
495,"PAMULIHAN, 45592",1044
496,"SALAREUMA, 45592",1044
497,"SUGANANGAN, 45592",1044
498,"SUKAMUKTI, 45592",1044
499,"SUSUKAN, 45592",1044
500,"ANDAMUI, 45583",1045
501,"BAOK, 45583",1045
502,"CILAYUNG, 45583",1045
503,"CITUNDUN, 45583",1045
504,"CIWARU, 45583",1045
505,"GARAJATI, 45583",1045
506,"KARANGBARU, 45583",1045
507,"LEBAKHERANG, 45583",1045
508,"LINGGAJAYA, 45583",1045
