427,"KEPULAUAN TALAUD, KAB.",31
428,"KOTAMOBAGU, KOTA",31
429,"MANADO, KOTA",31
430,"MINAHASA, KAB.",31
431,"MINAHASA SELATAN, KAB.",31
432,"MINAHASA TENGGARA, KAB.",31
433,"MINAHASA UTARA, KAB.",31
434,"TOMOHON, KOTA",31
435,"AGAM, KAB.",32
436,"BUKITTINGGI, KOTA",32
437,"DHARMASRAYA, KAB.",32
438,"KEPULAUAN MENTAWAI, KAB.",32
439,"LIMA PULUH KOTO/KOTA, KAB.",32
440,"PADANG, KOTA",32
441,"PADANG PANJANG, KOTA",32
442,"PADANG PARIAMAN, KAB.",32
443,"PARIAMAN, KOTA",32
444,"PASAMAN, KAB.",32
445,"PASAMAN BARAT, KAB.",32
446,"PAYAKUMBUH, KOTA",32
447,"PESISIR SELATAN, KAB.",32
448,"SAWAH LUNTO, KOTA",32
449,"SIJUNJUNG (SAWAH LUNTO SIJUNJUNG), KAB.",32
450,"SOLOK, KAB.",32
451,"SOLOK, KOTA",32
452,"SOLOK SELATAN, KAB.",32
453,"TANAH DATAR, KAB.",32
454,"BANYUASIN, KAB.",33
455,"EMPAT LAWANG, KAB.",33
456,"LAHAT, KAB.",33
457,"LUBUK LINGGAU, KOTA",33
458,"MUARA ENIM, KAB.",33
459,"MUSI BANYUASIN, KAB.",33
460,"MUSI RAWAS, KAB.",33
461,"OGAN ILIR, KAB.",33
462,"OGAN KOMERING ILIR, KAB.",33
463,"OGAN KOMERING ULU, KAB.",33
464,"OGAN KOMERING ULU SELATAN, KAB.",33
465,"OGAN KOMERING ULU TIMUR, KAB.",33
466,"PAGAR ALAM, KOTA",33
467,"PALEMBANG, KOTA",33
468,"PRABUMULIH, KOTA",33
469,"ASAHAN, KAB.",34
470,"BATU BARA, KAB.",34
471,"BINJAI, KOTA",34
472,"DAIRI, KAB.",34
473,"DELI SERDANG, KAB.",34
474,"GUNUNGSITOLI, KOTA",34
475,"HUMBANG HASUNDUTAN, KAB.",34
476,"KARO, KAB.",34
477,"LABUHAN BATU, KAB.",34
478,"LABUHAN BATU SELATAN, KAB.",34
479,"LABUHAN BATU UTARA, KAB.",34
480,"LANGKAT, KAB.",34
481,"MANDAILING NATAL, KAB.",34
482,"MEDAN, KOTA",34
483,"NIAS, KAB.",34
484,"NIAS BARAT, KAB.",34
485,"NIAS SELATAN, KAB.",34
486,"NIAS UTARA, KAB.",34
487,"PADANG LAWAS, KAB.",34
488,"PADANG LAWAS UTARA, KAB.",34
489,"PADANG SIDEMPUAN, KOTA",34
490,"PAKPAK BHARAT, KAB.",34
491,"PEMATANG SIANTAR, KOTA",34
492,"SAMOSIR, KAB.",34
493,"SERDANG BEDAGAI, KAB.",34
494,"SIBOLGA, KOTA",34
495,"SIMALUNGUN, KAB.",34
496,"TANJUNG BALAI, KOTA",34
497,"TAPANULI SELATAN, KAB.",34
498,"TAPANULI TENGAH, KAB.",34
499,"TAPANULI UTARA, KAB.",34
500,"TEBING TINGGI, KOTA",34
501,"TOBA SAMOSIR, KAB.",34
